99.4359,98.1713,98.1851,97.8167,102.322,100.204,98.2932,98.7674,99.1925,99.7358,99.6915,100.051,98.3241,99.3539,100.814,101.513,98.737,103.204,95.7714,103.419,100.661,99.911,98.4915,101.283,99.6011,99.0319,100.203,97.1268,97.8345,100.574,100.954,101.564,98.9104,101.414,100.651,95.9844,101.106,101.429,101.992,102.4,97.919,98.2036,99.9445,98.8794,98.9988,99.4309,98.2993,97.6357,96.873,101.693,98.3449,99.1006,100.798,101.813,98.8193,100.155,101.848,98.3105,101.24,101.388,98.3425,98.5956,100.348,99.649,99.9384,102.013,103.054,102.22,100.287,99.3787,101.584,99.4634,101.309,98.4797,97.1954,99.9445,98.5539,98.3947,98.6028,97.6031,99.3414,98.504,96.5983,98.6057,99.2748,98.2087,103.783,99.5147,101.29,98.8679,100.709,99.9179,100.188,100.151,100.556,101.751,99.2537,100.389,102.417,99.7784
99.367,98.6129,99.1108,96.9132,102.089,99.6699,99.1644,98.7329,99.2895,99.0438,99.8925,99.7595,98.7296,99.8257,100.29,101.931,98.0334,103.719,95.4297,103.539,100.122,99.4275,98.6165,100.198,100.5,98.3464,100.295,97.6723,97.729,100.765,100.677,102.128,98.6851,101.595,100.825,96.6418,101.688,100.928,103.127,101.723,97.5262,97.8275,100.642,98.5883,98.8015,100.123,97.6129,97.705,97.1798,102.633,98.765,98.6211,100.877,102.024,98.3647,99.2943,102.133,99.0296,101.157,101.753,98.282,98.7413,101.213,99.074,99.1569,102.482,102.555,101.393,100.64,98.4971,102.069,99.1604,101.186,98.2953,97.3973,100.193,98.9021,98.77,98.968,97.4145,99.2196,98.1274,97.015,97.8968,100.437,99.1798,103.682,99.4068,100.679,98.2121,100.893,99.7169,100.707,101.116,99.8672,101.978,99.4364,101.625,103.414,100.195
99.5405,98.4396,99.1514,96.627,101.685,99.169,98.2442,99.498,98.9778,99.3018,99.6977,99.9722,99.1947,99.8557,100.664,101.843,98.1575,104.106,94.7043,104.341,100.577,99.7856,98.3932,100.012,100.384,98.5464,100.339,97.9134,97.8189,100.65,100.669,100.982,98.9163,101.809,101.137,97.6143,102.126,100.887,102.189,101.479,98.026,96.8233,100.896,98.8946,99.0195,100.215,98.6038,97.7333,97.1995,102.375,99.4815,98.8114,100.906,101.998,98.7072,99.5441,101.52,99.0521,100.848,101.751,98.3913,99.271,101.042,99.0431,98.7486,102.988,102.641,101.53,100.749,98.6034,102.13,99.0751,101.607,98.1753,97.2942,100.797,99.5203,98.7635,98.356,97.8532,99.6197,98.7788,96.2499,97.7351,100.139,99.5102,103.101,99.9758,101.046,97.5806,101.152,99.9168,101.173,101.644,99.5659,102.288,99.4935,102.319,102.833,100.395
99.3984,97.9569,98.7084,96.0667,101.422,98.9646,98.6131,99.4683,98.9373,99.6567,100.47,98.9036,98.4983,99.9821,100.868,102.394,98.136,104.097,94.7954,103.93,100.318,99.6066,99.0352,100.594,99.8857,98.8601,99.1657,97.8732,97.8064,100.408,99.6075,101.678,98.828,102.481,100.437,97.6517,101.956,100.609,101.814,101.166,98.6349,96.2523,100.521,98.8628,98.2134,100.08,98.5595,98.088,96.9837,102.276,98.6106,98.7985,101.369,101.885,99.3418,100.009,101.639,98.6729,99.6438,101.92,98.3463,98.986,101.61,99.761,98.563,102.726,102.742,101.16,100.942,97.3891,101.897,98.2466,101.139,97.5043,97.4574,100.472,100.24,98.6374,97.872,97.9344,99.1351,98.1887,96.2145,96.9861,100.03,99.4339,102.642,99.8353,101.109,97.6807,100.592,100.084,101.492,101.141,99.1839,102.072,99.8747,103.282,103.022,100.805
99.0648,98.6117,98.3733,96.0818,101.087,99.2782,98.6336,99.4549,97.5958,100.318,99.7695,99.6834,98.0597,99.0005,101.205,102.87,98.208,104.209,94.3276,104.627,100.658,99.7414,99.5516,100.263,99.359,99.4594,99.9481,98.1316,98.3166,101.114,99.6196,101.361,98.482,102.408,100.843,97.4553,101.985,100.016,101.974,101.249,99.5969,96.0775,100.265,99.0559,98.0466,99.7152,99.0433,98.7561,97.4971,102.913,99.0244,98.4715,101.367,102.707,99.135,99.9826,101.216,98.0139,99.9404,101.262,97.727,98.8381,101.812,99.7408,98.4469,103.562,102.879,101.164,100.69,97.839,100.572,97.8744,99.7736,97.0756,97.3147,100.805,100.227,99.1563,97.3253,98.5663,99.1379,97.9142,96.4109,97.4386,99.949,99.0348,102.805,99.6492,101.192,97.6111,100.959,99.6917,101.517,101.048,99.1529,101.99,98.7403,102.2,102.784,101.094
98.5484,98.8124,98.4413,96.4425,101.385,99.5788,98.8602,99.9177,97.7678,100.158,100.576,100.209,98.6387,99.6049,101.116,102.61,98.0639,103.814,93.8992,105.039,100.181,101.27,99.163,100.223,99.079,98.9698,100.106,98.1738,98.4099,100.763,100.347,101.396,98.1599,102.458,100.686,97.5327,102.072,100.05,102.053,101.016,99.9388,96.1066,100.597,99.5445,97.9822,99.503,99.3005,98.3696,97.7327,103.334,99.4252,98.3617,100.299,102.824,98.0806,99.5836,102.053,98.0251,99.8074,101.889,98.0111,99.0268,101.6,99.4851,97.7701,104.001,102.296,101.578,100.579,98.054,100.148,97.7028,100.377,96.1866,97.2779,99.5008,100.16,99.6608,97.1648,98.0815,99.1783,97.6119,96.6483,97.0639,99.3753,98.563,102.521,98.9519,100.371,97.2967,100.969,99.2861,101.16,101.491,99.351,102.066,98.5441,102.729,102.513,100.853
97.9148,99.4803,98.8386,95.8775,101.48,98.5267,98.1779,100.123,98.4291,99.4674,100.81,100.808,99.1753,99.9291,101.662,102.501,98.6191,103.225,94.0894,105.456,99.4439,100.801,98.211,100.356,98.8937,99.2168,99.8735,98.5699,98.9206,100.306,100.144,101.269,98.9934,102.569,100.884,97.6029,101.523,100.102,101.594,100.728,100.029,96.1451,100.281,99.2079,98.0417,100.137,99.5783,98.5134,97.5357,103.237,100.384,99.0755,99.8923,102.95,98.062,99.6777,101.922,98.4618,99.9204,101.86,99.1277,99.6703,101.474,99.7556,97.6605,103.995,102.177,100.985,100.564,98.6315,100.828,98.4125,100.348,96.2253,96.619,99.4323,99.3169,99.1872,97.4242,98.3706,98.3531,97.5861,96.3588,97.9343,99.4514,98.6958,103.291,98.2211,100.195,97.2854,101.026,100.42,102.017,101.331,100.134,101.736,98.3213,102.251,102.292,100.083
97.6767,99.0408,98.85,96.5085,100.847,98.097,97.7587,100.534,98.8367,99.7049,100.912,100.578,99.5644,99.4593,100.444,101.806,99.01,103.54,94.3621,105.718,99.9421,100.965,97.7836,100.225,99.6474,99.4189,99.5485,97.9719,98.2876,100.087,99.6972,102.105,99.5946,102.55,101.704,96.6254,101.353,100.277,101.325,101.132,100.132,96.6725,100.965,99.5626,97.586,99.5442,98.5811,99.0493,97.6969,103.091,100.51,99.7241,100.391,102.932,98.3458,100.017,102.47,98.7667,98.852,102.071,98.3916,98.4226,101.878,100.59,97.2938,103.636,102.417,101.119,101.001,98.8464,100.985,97.5667,99.7666,96.5419,96.3384,99.1795,99.3881,99.328,97.4163,98.0057,98.5399,97.093,97.9266,97.1665,100.069,99.198,103.936,98.2332,100.124,97.2512,101.054,100.856,101.91,101.526,99.892,101.098,99.0958,101.387,101.942,99.879
97.74,98.7025,98.2853,96.6602,100.609,98.2782,97.8795,100.431,98.6404,98.5694,100.756,100.712,99.0954,100.457,100.69,101.838,99.3779,103.978,94.3153,105.511,100.64,100.69,97.6291,100.252,98.8099,98.8865,100.881,98.1226,97.6871,99.7628,100.121,102.287,99.5106,102.035,101.971,95.998,100.415,101.04,101.628,101.174,100.445,97.4141,100.35,99.4323,97.2782,99.4694,98.2369,99.2527,97.2846,102.622,101.285,100.496,100.634,103.177,98.8121,100.669,102.89,99.9136,98.898,101.313,98.244,98.6674,101.588,100.755,97.386,104.039,102.914,101.122,101.403,99.2186,99.9822,98.4961,99.6429,96.416,95.5619,98.2221,99.3389,99.7471,97.8001,98.741,98.5106,96.7282,97.4128,97.9316,99.8579,99.3032,104.038,98.8907,100.429,97.7896,100.693,100.855,101.696,101.595,99.8415,100.857,99.3927,101.067,102.124,100.193
98.0716,98.8187,98.4272,97.9277,100.9,98.7522,97.606,100.948,97.3825,98.5375,100.497,101.07,98.3666,100.01,100.891,101.929,99.7558,103.931,93.763,105.559,100.606,101.739,97.3655,100.498,98.5404,98.646,101.23,98.3594,97.7743,99.3356,100.951,102.693,98.8691,101.797,102.272,96.228,101.044,101.766,101.548,101.457,100.155,97.7882,100.682,99.8765,97.1069,100.249,98.6533,99.7707,97.632,102.116,101.681,100.451,100.663,102.593,98.5796,100.943,102.889,98.7425,98.606,101.122,97.6809,98.4855,101.867,100.506,97.1598,104.461,103.764,101.287,101.293,99.5528,99.9494,98.5074,98.7069,96.526,95.4805,99.0813,99.5091,99.8988,97.9674,98.9091,99.2975,96.4335,97.9404,97.8466,99.2847,98.7258,103.737,98.7197,99.685,97.0655,100.295,100.177,101.667,102.162,99.9591,101.884,99.2027,100.823,102.434,99.4478
98.2053,99.445,98.7331,97.403,100.643,98.6555,97.2387,101.696,96.9056,99.6181,100.521,101.272,99.2384,100.905,101.301,101.972,100.445,104.19,93.1754,105.153,100.958,100.725,97.4551,100.419,98.3331,98.4204,100.869,97.9304,98.18,99.9378,100.306,102.975,98.5807,101.662,102.042,96.3,101.737,101.283,101.153,100.937,100.337,97.3741,101.111,100.357,98.3122,100.544,98.1002,99.5804,97.5711,102.125,101.594,100.432,101.194,102.267,98.1241,101.425,102.694,98.5387,99.6934,100.339,98.1756,98.7653,102.447,101.015,97.2235,104.404,102.672,101.019,101.336,99.923,99.8581,98.8117,97.773,97.409,94.9701,99.2562,100.188,99.9628,97.391,99.1093,99.6066,96.4929,98.6936,98.2936,98.8716,97.929,103.737,98.8276,99.8738,96.9682,100.962,99.514,101.739,101.694,99.5679,101.549,99.261,101.289,102.308,98.9822
97.6686,99.5991,99.1271,96.3968,101.362,99.2408,97.2246,101.811,96.8009,99.8542,100.755,101.794,99.1252,100.679,101.07,101.979,100.175,103.987,93.0446,105.27,101.331,100.222,97.5746,100.036,98.8128,98.0981,100.978,97.5055,98.6274,99.8409,101.107,103.264,97.4261,102.128,102.483,97.3292,101.45,101.251,102.798,102.576,100.392,97.2745,101.398,100.382,98.3465,100.953,98.7614,99.4381,97.0302,102.407,100.65,100.253,100.959,101.798,98.7235,101.248,102.691,98.3026,99.3074,100.408,97.8843,99.6665,102.413,101.179,97.3356,104.874,103.028,101.559,101.006,99.7525,99.7858,99.4153,98.5248,97.2386,95.129,99.956,100.159,99.8438,97.4472,98.9562,99.9912,96.6228,97.8314,98.4402,98.1838,97.4359,103.477,98.7377,99.534,96.3458,101.567,100.189,101.731,101.281,100.632,101.599,98.6901,102.021,101.71,98.2666
97.9169,99.2144,99.3811,95.9858,100.688,98.9265,97.0303,102.249,96.9189,100.79,100.881,101.466,99.0573,100.294,101.672,102.115,99.2668,103.982,91.9099,105.648,101.056,100.645,97.5067,100.334,98.368,98.0079,100.786,97.2601,98.7622,100.119,101.528,103.636,97.0715,102.133,102.416,97.6678,101.665,100.968,103.046,103.72,99.8481,96.6805,100.923,100.402,98.9021,100.306,98.8825,99.5262,97.1429,102.694,101.081,100.792,100.637,101.451,98.6638,101.645,102.279,98.3384,99.1532,101.641,97.6196,99.2974,102.23,101.116,97.6666,104.319,102.964,101.815,99.5689,99.9256,99.6396,98.7792,97.8392,97.2846,95.5384,99.8676,99.7962,100.042,96.8702,99.1633,99.8251,96.813,98.3875,98.6179,98.7994,97.918,103.843,98.6933,99.524,97.2261,101.364,99.7026,101.37,101.5,101.462,101.346,98.8893,102.362,101.982,98.0266
98.4377,99.6981,100.129,96.2994,100.337,98.6301,97.4009,101.937,96.9112,100.218,100.784,100.762,99.2821,100.909,101.179,102.405,98.7658,103.974,90.805,105.288,101.21,101.336,98.4463,100.572,98.1953,98.1882,100.839,96.6305,98.7708,100.238,101.219,103.997,96.7373,101.641,102.344,97.5392,101.237,100.047,103.499,103.849,99.129,95.9573,101.134,101,98.9449,100.801,98.2206,99.6849,96.714,103.011,101.354,101.554,100.743,101.756,99.4176,101.573,103.047,98.8056,99.0916,101.935,98.1671,98.5942,102.361,102.192,97.6064,104.72,103.133,102.054,99.0837,100.506,99.9719,99.3262,97.6906,97.0689,94.8457,100.202,100.104,99.9263,96.9585,100.27,99.5451,96.1275,97.906,98.8955,98.7007,98.4836,103.083,98.355,98.6331,97.2562,101.612,99.9938,101.648,101.657,100.661,101.234,99.0602,101.789,101.594,98.688
98.1828,99.4228,100.468,97.1043,100.785,97.7482,96.9505,101.546,96.0001,100.856,100.007,101.23,99.3955,100.174,101.012,102.081,100.069,104.103,91.7795,105.316,100.937,101.336,97.2551,99.4224,98.06,98.3976,100.964,97.2413,99.2719,100.491,101.336,103.329,96.773,101.654,101.572,97.7769,100.847,99.8128,103.705,104.81,99.0381,95.2958,100.74,100.01,98.1853,101.013,98.8006,99.1638,96.4596,102.677,101.422,101.42,100.777,101.958,98.6362,101.615,102.368,98.0906,98.9702,101.894,97.9539,98.3412,102.938,102.329,98.724,104.505,102.274,103.186,99.126,101.418,100.703,98.7655,97.9929,97.5238,95.708,99.6938,100.278,100.034,97.1896,100.172,99.4852,95.295,98.1707,98.4884,98.0946,98.447,103.461,98.2537,99.0493,97.3635,102.561,99.91,101.993,101.24,102.023,101.211,99.5229,101.329,101.838,99.1716
97.3098,99.9306,99.7313,96.4034,100.901,97.1803,97.6066,101.482,96.648,102.472,100.408,101.533,99.3998,100.512,100.79,101.705,100.853,103.727,91.3662,105.213,101.082,101.505,96.9765,100.191,99.3817,98.7343,101.086,97.6996,98.9049,101.133,101.634,103.398,97.0008,101.781,101.146,97.482,100.297,99.9894,103.666,105.456,99.1216,95.8219,101.822,99.5863,98.19,100.655,97.8091,99.2809,96.8664,102.511,101.684,100.551,101.3,101.783,99.0092,99.7843,101.697,98.2059,98.6026,103.251,97.7598,98.186,102.603,102.775,98.0893,104.109,102.278,103.473,98.6233,100.955,100.384,98.6527,97.5642,97.7384,95.1554,100.074,100.708,100.15,96.7936,100.49,99.9675,96.4101,97.9609,98.1067,98.7367,98.0449,103.43,97.535,98.1011,97.5649,103.019,100.619,102.535,100.834,102.434,100.961,100.051,101.761,101.668,100.543
97.8703,99.579,99.5314,96.4374,100.669,97.16,97.9355,100.932,96.9971,101.895,99.8932,101.12,98.9792,100.408,100.286,101.565,102.375,104.214,91.327,106.029,101.309,101.399,96.6872,99.8676,98.9913,98.9347,100.61,97.4001,99.9031,100.547,101.495,103.046,97.78,101.889,100.49,97.6143,101.449,99.9109,102.755,104.708,99.1506,95.4742,101.302,99.4637,97.5673,101.401,97.2948,99.703,96.827,102.822,101.469,100.772,102.28,101.705,99.1068,99.9875,101.618,98.4391,98.5302,103.602,97.8304,98.4574,103.675,102.39,98.4486,104.54,102.193,104.635,98.5277,101.297,100.404,98.2862,96.5789,97.8512,95.4991,99.5423,100.887,100.703,96.9095,101.198,99.9936,96.7258,98.0858,98.4512,98.601,97.0912,103.691,97.3152,97.2053,97.7559,102.855,101.167,102.962,101.45,102.831,101.107,100.886,101.352,101.688,100.323
98.2764,99.5256,98.949,96.8055,100.733,96.9311,98.5901,100.975,96.9366,101.244,100.543,100.642,98.7946,100.149,100.194,101.647,101.992,105.198,91.5203,106.458,101.19,102.016,97.1445,100.135,98.6018,98.6235,101.289,97.5607,100.769,101.316,101.629,103.153,98.507,101.249,99.8529,97.3786,101.215,99.5844,102.598,104.637,99.2588,94.9692,101.935,99.2,97.9462,101.436,97.6238,100.489,97.9747,103.23,102.379,100.325,101.952,101.525,99.4717,99.7516,100.842,98.7239,98.5366,103.264,98.4268,98.8225,104.058,103.16,98.6214,104.683,102.959,104.267,97.3641,101.763,100.809,97.948,96.7806,97.2137,96.0986,99.6849,100.196,101.495,96.9148,100.943,100.642,97.1313,97.1048,98.227,98.8586,96.0127,104.117,97.2983,96.7007,98.0118,103.133,101.029,103.054,101.251,102.756,100.804,101.271,101.183,101.164,99.901
98.38,99.8099,98.9087,97.3668,100.842,97.4634,98.7219,101.178,95.8508,101.366,101.577,100.804,98.5946,101.012,100.949,102.784,102.302,105.925,91.3172,107.035,101.606,101.946,97.3865,101.393,98.4855,98.4052,100.474,97.0939,100.391,100.823,101.866,103.479,99.0054,101.732,99.6781,97.0403,100.424,99.7073,102.634,104.486,99.4383,94.2805,101.566,99.4511,98.1538,101.182,97.7787,100.795,96.337,103.557,102.633,99.979,102.093,102.308,98.7608,99.8409,101.176,97.8377,99.2246,104.22,98.543,98.4208,104.207,104.251,98.3379,105.17,103.941,104.076,96.6319,101.76,100.204,98.3163,96.7095,97.0034,96.2873,99.189,99.5884,102.299,97.2583,100.429,100.429,97.3173,96.6144,98.0452,99.0155,96.9164,104.099,96.2436,95.2778,97.5519,103.26,100.402,103.115,100.607,102.01,100.936,101.285,100.848,100.73,100.155
98.1863,100.105,98.9264,97.6223,100.9,97.1023,98.3345,100.319,96.5548,101.009,101.195,101.257,98.0304,101.095,101.149,102.58,102.584,105.761,91.2333,107.353,102.013,101.185,97.3827,102.01,98.8297,98.2677,100.802,96.3677,99.9932,99.6797,102.293,103.023,99.8709,101.171,99.7752,97.3706,100.597,99.6179,102.877,104.154,99.2559,95.5044,101.47,99.5962,98.6471,100.967,97.6649,100.236,97.1485,103.043,102.968,99.7246,101.925,101.504,99.1319,100.172,102.108,98.3518,99.6152,103.621,98.2993,97.8664,103.362,103.908,98.267,105.087,104.293,103.477,96.9836,102.077,100.102,97.9174,96.3391,97.0993,96.3431,99.1044,99.704,103.139,96.9997,100.113,100.314,97.3055,97.1118,98.5454,99.7915,96.0213,104.766,96.819,95.4325,97.7454,102.984,100.861,103.223,99.9207,101.941,101.454,101.786,100.372,101.267,100.32
97.4987,100.145,99.2425,98.5444,100.73,96.8848,98.4757,100.693,96.8946,99.9109,99.5045,101.394,98.6898,101.104,100.923,102.851,103.128,105.463,91.4679,107.399,101.387,101.168,97.6906,101.999,99.1347,98.1865,101.474,97.1566,100.062,99.1618,102.477,102.516,100.032,101.6,99.8284,97.7485,100.336,98.2724,102.738,103.258,99.7847,96.0153,101.569,99.9015,99.3576,100.457,97.6143,100.909,97.0797,103.14,103.186,99.9465,100.997,100.765,99.4893,100.554,102.069,97.7881,100.347,102.98,98.0549,97.8502,103.25,104.388,98.8398,105.755,104.608,103.229,96.8391,101.668,99.7671,97.7703,97.8135,97.0846,95.6489,99.3066,100.611,102.581,96.7719,100.792,99.9755,98.0969,96.2403,99.391,100.231,95.5524,104.276,97.2141,95.2589,98.0101,103.325,101.744,103.155,100.655,102.457,102.206,100.805,100.541,101.013,100.747
